dataset_key,dataset_name,model_key,model_name,fold,feature,mean_abs_shap,rank
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,RaceEthnicityCategory_Hispanic,0.0,113
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.0,114
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0,115
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,RaceEthnicityCategory_White_only_Non_Hispanic,0.0,116
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_35_to_39,0.0,117
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_40_to_44,0.0,118
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_45_to_49,0.0,119
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_50_to_54,0.0,120
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_55_to_59,0.0,121
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_60_to_64,0.0,122
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_65_to_69,0.0,123
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_70_to_74,0.0,124
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,AgeCategory_Age_75_to_79,0.0,125
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,TetanusLast10Tdap_No_did_not_receive_any_tetanus_shot_in_the_past_10_years,0.0,126
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,TetanusLast10Tdap_Yes_received_Tdap,0.0,127
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0,128
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_Tdap,0.0,129
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,CovidPos_No,0.0,130
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,4,CovidPos_Tested_positive_using_home_test_without_a_health_professional,0.0,131
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,ChestScan,0.030190892688997523,1
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RemovedTeeth_None_of_them,0.01879202967882879,2
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadAngina,0.017098444316173723,3
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,Sex,0.011486550577521439,4
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadDiabetes_Yes,0.010043714047684007,5
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadArthritis,0.00929643615567166,6
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,DifficultyWalking,0.00878512602434686,7
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,GeneralHealth_Excellent,0.006928893735303529,8
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,GeneralHealth_Very_good,0.005510602617840309,9
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadStroke,0.005207745204833014,10
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_18_to_24,0.004102540205128106,11
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_80_or_older,0.003375679031926248,12
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,SmokerStatus_Never_smoked,0.0028544222754924133,13
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadCOPD,0.0022967216923521164,14
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RemovedTeeth_All,0.0018688363861555628,15
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_25_to_29,0.0013540708633296994,16
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_30_to_34,0.001284615246737355,17
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,PhysicalHealthDays,0.0008368172033243398,18
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,GeneralHealth_Poor,8.195331945304307e-05,19
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,MentalHealthDays,0.0,20
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,SleepHours,0.0,21
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HeightInMeters,0.0,22
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,WeightInKilograms,0.0,23
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,BMI,0.0,24
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,PhysicalActivities,0.0,25
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadAsthma,0.0,26
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadSkinCancer,0.0,27
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadDepressiveDisorder,0.0,28
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadKidneyDisease,0.0,29
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,DeafOrHardOfHearing,0.0,30
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,BlindOrVisionDifficulty,0.0,31
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,DifficultyConcentrating,0.0,32
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,DifficultyDressingBathing,0.0,33
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,DifficultyErrands,0.0,34
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AlcoholDrinkers,0.0,35
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HIVTesting,0.0,36
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,FluVaxLast12,0.0,37
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,PneumoVaxEver,0.0,38
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HighRiskLastYear,0.0,39
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Alabama,0.0,40
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Alaska,0.0,41
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Arizona,0.0,42
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Arkansas,0.0,43
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_California,0.0,44
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Colorado,0.0,45
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Connecticut,0.0,46
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Delaware,0.0,47
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_District_of_Columbia,0.0,48
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Florida,0.0,49
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Georgia,0.0,50
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Guam,0.0,51
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Hawaii,0.0,52
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Idaho,0.0,53
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Illinois,0.0,54
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Indiana,0.0,55
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Iowa,0.0,56
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Kansas,0.0,57
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Kentucky,0.0,58
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Louisiana,0.0,59
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Maine,0.0,60
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Maryland,0.0,61
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Massachusetts,0.0,62
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Michigan,0.0,63
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Minnesota,0.0,64
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Mississippi,0.0,65
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Missouri,0.0,66
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Montana,0.0,67
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Nebraska,0.0,68
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Nevada,0.0,69
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_New_Hampshire,0.0,70
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_New_Jersey,0.0,71
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_New_Mexico,0.0,72
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_New_York,0.0,73
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_North_Carolina,0.0,74
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_North_Dakota,0.0,75
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Ohio,0.0,76
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Oklahoma,0.0,77
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Oregon,0.0,78
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Pennsylvania,0.0,79
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Puerto_Rico,0.0,80
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Rhode_Island,0.0,81
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_South_Carolina,0.0,82
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_South_Dakota,0.0,83
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Tennessee,0.0,84
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Texas,0.0,85
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Utah,0.0,86
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Vermont,0.0,87
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Virgin_Islands,0.0,88
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Virginia,0.0,89
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Washington,0.0,90
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_West_Virginia,0.0,91
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Wisconsin,0.0,92
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,State_Wyoming,0.0,93
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,GeneralHealth_Fair,0.0,94
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,GeneralHealth_Good,0.0,95
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,LastCheckupTime_5_or_more_years_ago,0.0,96
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,LastCheckupTime_Within_past_2_years_1_year_but_less_than_2_years_ago_,0.0,97
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,LastCheckupTime_Within_past_5_years_2_years_but_less_than_5_years_ago_,0.0,98
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,LastCheckupTime_Within_past_year_anytime_less_than_12_months_ago_,0.0,99
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RemovedTeeth_1_to_5,0.0,100
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RemovedTeeth_6_or_more_but_not_all,0.0,101
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadDiabetes_No,0.0,102
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadDiabetes_No_pre_diabetes_or_borderline_diabetes,0.0,103
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,HadDiabetes_Yes_but_only_during_pregnancy_female_,0.0,104
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,SmokerStatus_Current_smoker_now_smokes_every_day,0.0,105
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,SmokerStatus_Current_smoker_now_smokes_some_days,0.0,106
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,SmokerStatus_Former_smoker,0.0,107
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0,108
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,ECigaretteUsage_Not_at_all_right_now_,0.0,109
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,ECigaretteUsage_Use_them_every_day,0.0,110
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,ECigaretteUsage_Use_them_some_days,0.0,111
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RaceEthnicityCategory_Black_only_Non_Hispanic,0.0,112
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RaceEthnicityCategory_Hispanic,0.0,113
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.0,114
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0,115
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,RaceEthnicityCategory_White_only_Non_Hispanic,0.0,116
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_35_to_39,0.0,117
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_40_to_44,0.0,118
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_45_to_49,0.0,119
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_50_to_54,0.0,120
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_55_to_59,0.0,121
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_60_to_64,0.0,122
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_65_to_69,0.0,123
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_70_to_74,0.0,124
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,AgeCategory_Age_75_to_79,0.0,125
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,TetanusLast10Tdap_No_did_not_receive_any_tetanus_shot_in_the_past_10_years,0.0,126
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,TetanusLast10Tdap_Yes_received_Tdap,0.0,127
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0,128
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_Tdap,0.0,129
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,CovidPos_No,0.0,130
dataset1,Personal Key Indicators of Heart Disease (2022),adaboost,AdaBoost,5,CovidPos_Tested_positive_using_home_test_without_a_health_professional,0.0,131
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadAngina,0.7277864217758179,1
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ChestScan,0.293708473443985,2
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,Sex,0.2754019498825073,3
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RemovedTeeth_None_of_them,0.1814909726381302,4
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadStroke,0.13094128668308258,5
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,GeneralHealth_Very_good,0.12798631191253662,6
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_80_or_older,0.1274479329586029,7
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,GeneralHealth_Excellent,0.10652316361665726,8
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadDiabetes_Yes,0.09556737542152405,9
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SmokerStatus_Never_smoked,0.0929010808467865,10
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadArthritis,0.07986804842948914,11
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,DifficultyWalking,0.07956767082214355,12
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_30_to_34,0.07259395718574524,13
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_18_to_24,0.06573673337697983,14
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_75_to_79,0.06481769680976868,15
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_25_to_29,0.061101555824279785,16
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RemovedTeeth_1_to_5,0.06019555404782295,17
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,LastCheckupTime_Within_past_year_anytime_less_than_12_months_ago_,0.05770137161016464,18
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_35_to_39,0.05699662119150162,19
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_70_to_74,0.05553846061229706,20
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AlcoholDrinkers,0.05476851761341095,21
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadCOPD,0.05265859141945839,22
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SleepHours,0.04688900336623192,23
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,GeneralHealth_Fair,0.0441235788166523,24
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_40_to_44,0.038082219660282135,25
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_45_to_49,0.037739962339401245,26
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RemovedTeeth_All,0.034892212599515915,27
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HIVTesting,0.0341939851641655,28
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,TetanusLast10Tdap_No_did_not_receive_any_tetanus_shot_in_the_past_10_years,0.033690012991428375,29
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,MentalHealthDays,0.032953713089227676,30
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,TetanusLast10Tdap_Yes_received_Tdap,0.03224482759833336,31
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,GeneralHealth_Poor,0.03182374686002731,32
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadKidneyDisease,0.031317293643951416,33
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,PhysicalHealthDays,0.029026148840785027,34
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,BMI,0.028630012646317482,35
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,DeafOrHardOfHearing,0.027505457401275635,36
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadDiabetes_No,0.025119366124272346,37
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,GeneralHealth_Good,0.02386809140443802,38
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_50_to_54,0.023809410631656647,39
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SmokerStatus_Current_smoker_now_smokes_every_day,0.023204529657959938,40
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,WeightInKilograms,0.021868962794542313,41
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Black_only_Non_Hispanic,0.019770223647356033,42
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,BlindOrVisionDifficulty,0.01711180992424488,43
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HeightInMeters,0.01553699653595686,44
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,CovidPos_No,0.013996985740959644,45
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_65_to_69,0.010836243629455566,46
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,PhysicalActivities,0.010403438471257687,47
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,PneumoVaxEver,0.009925459511578083,48
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,FluVaxLast12,0.008493104949593544,49
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadDepressiveDisorder,0.007767355069518089,50
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,CovidPos_Tested_positive_using_home_test_without_a_health_professional,0.007208412513136864,51
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.005684658419340849,52
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,DifficultyConcentrating,0.005671273451298475,53
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Maine,0.005378230009227991,54
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,DifficultyErrands,0.005314709153026342,55
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_White_only_Non_Hispanic,0.005304315127432346,56
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Illinois,0.00495162233710289,57
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadAsthma,0.0044198171235620975,58
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_New_Jersey,0.004369016271084547,59
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_South_Carolina,0.004002879839390516,60
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Washington,0.0034908102825284004,61
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_South_Dakota,0.003429148579016328,62
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Maryland,0.002929749432951212,63
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_55_to_59,0.002913382835686207,64
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Colorado,0.002812187885865569,65
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0027581260073930025,66
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Delaware,0.0026262043975293636,67
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0025272471830248833,68
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_60_to_64,0.0024558790028095245,69
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Arizona,0.0023909318260848522,70
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Minnesota,0.002293230500072241,71
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Oklahoma,0.0022583070676773787,72
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Texas,0.002117237076163292,73
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0020667186472564936,74
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Hispanic,0.001882748561911285,75
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RemovedTeeth_6_or_more_but_not_all,0.0018703930545598269,76
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,LastCheckupTime_Within_past_5_years_2_years_but_less_than_5_years_ago_,0.0016458627069368958,77
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_New_York,0.0016224703285843134,78
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Vermont,0.00152649509254843,79
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SmokerStatus_Former_smoker,0.0015019020065665245,80
